ano,vardec_retorno,vardec_trabalho,vardec_sucessao
2080,0.45545235388969585,0.12131608712322005,0.4232315589870839
2081,0.39054154334829083,0.09710644710262291,0.5123520095490862
2082,0.3805820653041157,0.08857754685304502,0.5308403878428394
2083,0.4486697817299064,0.09302097043288539,0.45830924783720817
2084,0.45550169721184486,0.09768080600569852,0.4468174967824565
2085,0.44950508949101364,0.09828788100828252,0.45220702950070385
2086,0.517767012953356,0.09264428125548489,0.38958870579115906
2087,0.4009373045704798,0.07722973425908872,0.5218329611704314
2088,0.49408874525384144,0.09517371556897691,0.4107375391771816
2089,0.4304988979075458,0.08160549186968578,0.48789561022276834
2090,0.5125596370287977,0.09712549449017603,0.3903148684810263
2091,0.5027189235943896,0.08689458292371689,0.41038649348189354
2092,0.5293819325884407,0.08306747755756992,0.3875505898539895
2093,0.47542910770472563,0.07055440744860125,0.4540164848466732
2094,0.48465139107608846,0.07284571549548631,0.44250289342842514
2095,0.4035733955135537,0.05221784019072387,0.5442087642957226
2096,0.5587572976348619,0.08426640906072883,0.3569762933044094
2097,0.520529119636844,0.0735905494419167,0.4058803309212392
2098,0.5317113514512518,0.0683986067675211,0.39989004178122706
2099,0.5066420314498654,0.06114616841335433,0.43221180013678034
2100,0.4885161261768488,0.06654345049156367,0.44494042333158773
2101,0.5437713271022323,0.06435125533845958,0.39187741755930805
2102,0.5579392890720134,0.08030575572171182,0.36175495520627465
2103,0.5667330827168349,0.07224719073688192,0.3610197265462833
2104,0.5176707571349117,0.053132060042235016,0.42919718282285335
2105,0.4547563482251763,0.045075185592944766,0.500168466181879
2106,0.5919254850635799,0.06785097014249515,0.3402235447939251
2107,0.5281906962984516,0.057593635290061514,0.4142156684114869
2108,0.47086901557931315,0.04975867673226417,0.4793723076884227
2109,0.42102449122210905,0.04230392517661028,0.5366715836012809
2110,0.501432499574582,0.041026349428651084,0.4575411509967669
2111,0.6105295996402664,0.05119890081359335,0.33827149954614005
2112,0.540442124796631,0.04872562769414843,0.4108322475092206
2113,0.5515138242705766,0.045948879621423015,0.4025372961080004
2114,0.5685534304017641,0.042200646062728484,0.38924592353550713
2115,0.516914782598349,0.04328306002077857,0.4398021573808722
2116,0.6552983242110585,0.057497204089816865,0.2872044716991248
2117,0.5991467862992792,0.04438604610598559,0.35646716759473557
2118,0.49640498531549443,0.03287430159927128,0.4707207130852342
2119,0.6321748459344939,0.042808027576409974,0.3250171264890962
2120,0.5889073890344751,0.036594836773381746,0.3744977741921432
2121,0.5686992477200697,0.03330256689852011,0.3979981853814102
2122,0.5396913416234156,0.032130103646892096,0.4281785547296926
2123,0.6386675503152469,0.03722032102806041,0.3241121286566928
2124,0.6822629639195925,0.04097257165756099,0.27676446442284663
2125,0.5514714041745579,0.029013884780177246,0.4195147110452649
2126,0.5377816456025973,0.024569562333122536,0.43764879206428037
