ano,vardec_retorno,vardec_trabalho,vardec_sucessao
2112,0.6392133379175428,0.022684071053651535,0.33810259102880547
2113,0.7188162832365368,0.024664023757556386,0.25651969300590677
2114,0.6673977806557876,0.020822536121090512,0.31177968322312194
2115,0.63905253229062,0.019519504850275173,0.3414279628591051
2116,0.7069435640858642,0.021014098284336685,0.272042337629799
2117,0.7012468686755031,0.020871359553289115,0.27788177177120776
2118,0.7193920175764099,0.023252859165469424,0.257355123258121
2119,0.6502191655600219,0.020126718512563122,0.3296541159274151
2120,0.677102423239289,0.02025020564844558,0.3026473711122653
2121,0.8205577511312111,0.023596245040791324,0.1558460038279977
2122,0.6184578536425556,0.020176902412439888,0.36136524394500463
2123,0.7575792256220052,0.018247272989211978,0.22417350138878278
2124,0.8092639889120128,0.021579068903628065,0.1691569421843592
2125,0.7599967724703447,0.019322377918583586,0.2206808496110719
2126,0.7259348767937384,0.018699271516225326,0.2553658516900366
