classe,agente_id,ano,capital,n_im,vivo
2,604,43,268725421.3993086,27,True
2,604,44,287048921.4202195,28,True
2,604,45,306647766.29853135,30,True
2,604,46,327611577.7562059,32,True
2,604,47,350035957.551307,34,True
2,604,48,374022945.2241541,36,True
2,604,49,399681641.75744796,38,True
2,604,50,427128800.4462899,40,True
2,604,51,456489752.24285066,42,True
2,604,52,487897985.55930763,44,True
2,604,53,521496474.82312447,46,True
2,604,54,557438536.5024146,48,True
2,604,55,595780656.703009,50,True
2,604,56,636795722.6652973,51,True
2,604,57,680670454.0201222,52,True
2,604,58,727604595.1138234,53,True
2,604,59,777812240.3703319,54,True
2,604,60,831522397.6966083,55,True
2,604,61,888979210.090229,56,True
2,604,62,950445479.0602492,57,True
2,604,63,1016200955.4242318,58,True
2,604,64,1086545814.7813423,59,True
2,604,65,1161800881.4412906,60,True
2,604,66,1242309850.1612742,61,True
2,604,67,1328439626.5477085,62,True
2,604,68,1420584363.8077137,63,True
2,604,69,1519164693.8058453,64,True
2,604,70,1624629899.3215349,65,True
2,604,71,1737461186.3958385,66,True
2,604,72,1858174755.3399577,67,True
2,604,73,1987321021.0347865,68,True
2,604,74,2125490411.5826235,69,True
2,604,75,2273314382.3326764,70,True
2,604,76,2431469860.1507382,71,True
2,604,77,2600677311.05601,72,True
2,604,78,2781710915.497834,73,True
2,604,79,2975398636.4445333,74,True
2,604,80,0.0,0,False
2,604,81,0.0,0,False
2,604,82,0.0,0,False
2,604,83,0.0,0,False
2,604,84,0.0,0,False
2,604,85,0.0,0,False
2,604,86,0.0,0,False
2,604,87,0.0,0,False
2,604,88,0.0,0,False
2,604,89,0.0,0,False
2,604,90,0.0,0,False
2,604,91,0.0,0,False
2,604,92,0.0,0,False
2,604,93,0.0,0,False
2,604,94,0.0,0,False
2,604,95,0.0,0,False
2,604,96,0.0,0,False
2,604,97,0.0,0,False
2,604,98,0.0,0,False
2,604,99,0.0,0,False
2,604,100,0.0,0,False
