ano,populacao,gini_financeiro,gini_total,gini_imobiliario,share_top1,share_top10,share_top50,share_top10_excl_top1,share_top50_excl_top10,p50_riqueza,p90_riqueza,p99_riqueza,p91_riqueza,p92_riqueza,p93_riqueza,p94_riqueza,p95_riqueza,p96_riqueza,p97_riqueza,p98_riqueza,p50_capfin,p90_capfin,p91_capfin,p92_capfin,p93_capfin,p94_capfin,p95_capfin,p96_capfin,p97_capfin,p98_capfin,p99_capfin,preco_imovel,n_total_mercado,n_detidos_total,n_proprietarios,taxa_propriedade,riqueza_media,capital_medio,riqueza_imob_media,divida_media,rent_total_ano,frac_rent_renda,n_renters,riqueza_media_c0,pop_c0,n_imoveis_c0,n_proprietarios_c0,renda_diaria_mediana_c0,riqueza_media_c1,pop_c1,n_imoveis_c1,n_proprietarios_c1,renda_diaria_mediana_c1,riqueza_media_c2,pop_c2,n_imoveis_c2,n_proprietarios_c2,renda_diaria_mediana_c2,run_id
42,48435,0.9634,0.9251,0.5192,0.7528,0.9354,0.9871,0.1826,0.0517,489585.8372690007,4259449.496984964,145949857.50121188,4910706.822315639,5775768.164900325,6879685.785461381,8062578.175654822,9772128.820068853,12127901.354126826,16663932.448105246,30817061.791765884,0.0,1609695.556207487,2194838.386509887,3001704.0374900997,4030561.249049918,5297341.0710319895,6922815.822415666,9115005.109585378,13278500.973263903,25005040.91201004,135062862.95990357,489586.0,93416,92294,34693,0.7163,8206597.635446435,7276030.859360236,932917.0076371457,2350.2315509468463,13387687.0,0.0037,5361,356168.66844600154,37636,25610,25526,88.40201466628515,5250221.2284019515,8912,36362,7488,808.5669631850695,178745003.11589622,1887,30322,1679,3604.004748189697,19
43,48115,0.9642,0.9277,0.525,0.7599,0.9378,0.9875,0.1779,0.0497,496500.1773358613,4373511.043018691,153054494.86506793,5042661.338855322,5951904.238369221,7066529.3153623855,8361695.105372615,10148735.923798565,12577087.969832227,17208009.142731164,31292607.36508662,0.0,1663360.1921955773,2274773.278513278,3098534.9238107214,4147830.7708559707,5467934.469169051,7221078.090103196,9494904.694001893,13814453.953138812,25539478.7986794,141655950.66469106,496500.0,94817,93060,34611,0.7193,8708981.099848952,7751030.045362966,960289.0263509355,2337.9718649505453,13400229.0,0.0037,5204,363321.58955932356,37435,25621,25526,88.96006197768685,5484814.117757706,8813,36035,7422,842.0021454374089,191266210.54862368,1867,31404,1663,3398.9095705756326,19
44,47900,0.9647,0.9294,0.5309,0.7655,0.9392,0.9878,0.1737,0.0485,503492.578964499,4508162.876470888,155628382.10514036,5189081.588868062,6104340.958834527,7257327.412003169,8609797.740478091,10443224.05037147,12997353.063042775,17803966.769091785,32047784.200985357,0.0,1742751.6279992566,2355361.675292567,3214328.3703871164,4305500.989138009,5711243.1601887075,7479511.668845407,9864396.49877349,14350652.276724841,25695135.594910793,141980485.68902728,503493.0,96239,93830,34515,0.7206,9094514.852814363,8110615.887761727,986277.8430947586,2378.8780421236056,12683721.0,0.0034,5003,369890.926871393,37320,25625,25526,88.79542128367825,5721552.245570674,8744,35737,7350,872.3729749356462,202502003.93447584,1836,32468,1639,3384.1967363670774,19
45,47596,0.9651,0.9304,0.5367,0.7697,0.9399,0.9879,0.1702,0.048,510628.95389052195,4636212.314823797,153532915.5197923,5366518.723449379,6266917.580115076,7436313.523848899,8889169.909530245,10761163.365998367,13456689.457524123,18267777.687359195,32536926.439312954,0.0,1798399.4415787612,2475213.7286337377,3330810.2452903898,4481228.782320421,5932291.069018848,7796791.930816938,10267668.214504583,14762770.496825794,26071080.930444803,139539718.50078318,510629.0,97682,94530,34394,0.7226,9397870.846065074,8386113.383412198,1014155.7065986854,2398.2439458076337,12593580.0,0.0034,4884,377134.0940507947,37151,25635,25530,89.33963457477441,5989691.599050761,8641,35397,7265,904.8117423363748,211492919.5974693,1804,33498,1599,3161.289224983133,19
46,47307,0.9656,0.9321,0.5422,0.7737,0.9415,0.9882,0.1678,0.0467,517780.0438002824,4793522.278993562,159475702.95333764,5491395.71819444,6408856.13384984,7630837.301938219,9197334.68762578,11164692.399830403,13920184.308267849,18971303.27704865,33073005.415700782,0.0,1872311.634810585,2527608.6789974323,3473079.5056093964,4648932.240625984,6140784.017840936,8138824.401394527,10649606.726486726,15206611.97017078,26664678.458655667,145799372.25055847,517780.0,99147,95098,34273,0.7245,9837835.00581793,8799348.30939927,1040857.5180273376,2370.821608674567,12519452.0,0.0033,4750,384468.6245124419,36984,25638,25530,91.0724356791744,6250485.531913967,8536,34971,7160,937.5282217932265,222621784.28138947,1787,34489,1583,2908.3825222266596,19
47,46963,0.9661,0.9337,0.5475,0.7785,0.9428,0.9884,0.1643,0.0456,525034.0181493139,4965512.78013863,166031758.6411947,5706430.987329005,6633157.269884307,7883909.814794397,9523025.086011965,11580904.295016857,14343170.163458712,19587859.348311577,33411307.946196295,0.0,1970733.395199608,2648039.6665417333,3611412.853888819,4794397.575845637,6406413.550652694,8413130.634215366,11081107.52891862,15755469.737840276,27190535.430853914,149754693.9665979,525034.0,100634,95703,34171,0.7276,10286412.460513948,9218801.9598334,1069934.4300607666,2323.9293802188477,12743835.0,0.0034,4615,392573.0511147657,36753,25646,25532,94.0634228578853,6511081.4081955785,8441,34604,7078,976.1095050191213,233856705.97451484,1769,35453,1561,2655.0582828759234,19
48,46685,0.9663,0.9351,0.5525,0.7821,0.944,0.9886,0.1619,0.0446,532443.6606940366,5185069.094358527,173809568.99433085,5892682.65496642,6876316.174296378,8166605.006122205,9843140.03359652,12064107.94248751,14851349.42054989,20310024.786217295,34363300.334644616,0.0,2101579.9521075143,2797972.522963772,3798743.8996772384,5012605.769940605,6652201.649854357,8785573.27353425,11570473.171628747,16477484.872994406,28278445.06645708,154919516.1780196,532444.0,102143,96308,34072,0.7298,10737865.81556376,9641774.374945825,1098395.2891532886,2303.8485353541982,12166436.0,0.0032,4402,400258.13976617885,36575,25650,25532,95.54762093568611,6811381.468024459,8362,34268,6999,1016.2494421308171,245824400.63044944,1748,36390,1541,2669.5888617552237,19
49,46342,0.9667,0.9362,0.5577,0.7866,0.9449,0.9887,0.1583,0.0438,539987.5415184647,5366954.5801410135,177654863.67525283,6105720.017439336,7075369.669774144,8375773.668167061,10140205.995792024,12389958.615126366,15278514.050615083,20869582.920515902,34970286.169042535,0.0,2170768.7955835536,2908384.5505785234,3879966.592119811,5183463.431517152,6839221.496303892,9067561.063480547,12043602.67269871,16864273.471475944,28865466.953949496,159295287.26362503,539988.0,103675,96872,33972,0.7331,11162926.331223339,10036499.634636525,1128774.6131366084,2347.916549793319,12477465.0,0.0032,4259,408692.10810605274,36351,25653,25533,97.68757567288681,7095350.187012692,8281,33919,6933,1053.655360874779,259473315.97727296,1710,37300,1506,2483.0362221401274,19
50,46055,0.9674,0.9381,0.5625,0.7927,0.9466,0.989,0.154,0.0424,547738.5508192863,5527452.9027334675,181029844.78047687,6388419.209779736,7343357.446475698,8670905.772659773,10512982.279284315,12863271.84486182,15898694.833626103,21591324.354202494,35780017.83779319,0.0,2294735.277925783,3025616.735022619,4069329.8780798535,5393405.036509452,7027127.14882575,9432956.012915269,12553762.450198146,17541921.08681062,29757452.223419085,159964508.1762323,547739.0,105230,97491,33894,0.7359,11770603.827253537,10613500.078502808,1159474.086590447,2370.337839717455,12040860.0,0.0031,4047,416982.0101192624,36165,25664,25533,99.10492542676845,7420635.87391695,8206,33649,6875,1099.8186897807027,276794101.47674346,1684,38178,1486,2337.486568788578,19
51,45750,0.9681,0.9401,0.5672,0.7983,0.9485,0.9893,0.1502,0.0409,555580.9305912377,5743730.77319983,186688522.4381423,6656609.172386751,7676467.817469398,8963375.64249761,10878825.740298165,13372079.969136583,16447182.229490222,22181905.645665456,36735468.31928158,0.0,2415981.1600160305,3196047.118283749,4285242.238000924,5616311.441400936,7390211.585126915,9890661.706367064,13026294.854634639,18270881.24059595,30956946.120328974,164426137.3743035,555581.0,106808,97953,33783,0.7384,12429471.733076075,11242317.838614708,1189526.096048164,2372.201586795979,12003040.0,0.003,3886,425593.385664032,35975,25672,25536,102.44478701392214,7754685.122461957,8115,33249,6788,1144.1924568212353,295426710.82541454,1660,39032,1459,2316.776362164426,19
52,45406,0.9687,0.9412,0.5713,0.8031,0.9494,0.9895,0.1463,0.0401,563668.7140556165,5979550.338105709,192362886.79569376,6838186.228938699,7920624.158111878,9298401.693579022,11178347.42771778,13676785.066290678,17015311.064964168,22825243.405343182,37145056.76713358,0.0,2528334.0337828794,3325002.4528563144,4467784.004238549,5867823.568237761,7721907.861242286,10216861.013714299,13447025.429509208,18759910.23836445,31395402.576609224,169404521.13454098,563669.0,108410,98279,33669,0.7415,12923119.444611816,11705431.587872848,1220032.540824383,2344.6840854161783,11719027.0,0.0029,3687,434626.9151754864,35766,25683,25537,104.74021384453042,8122427.4632143285,8017,32885,6707,1198.987878517274,311845221.3686311,1623,39711,1425,2222.6381826140996,19
53,45015,0.9682,0.9405,0.5757,0.7998,0.9486,0.9892,0.1488,0.0406,571917.9280807484,6255136.322147625,181525405.5704151,7168765.211705587,8136204.51048782,9667753.325762998,11597603.923114954,14216488.053784586,17722612.919680186,23678314.041621283,37830566.93865786,0.0,2666114.8768535545,3462811.108885573,4656181.429784705,6128835.042311959,8100688.665357397,10678425.936391195,13987387.197115382,19629912.70570001,32759594.226940613,160936360.15950817,571918.0,110036,98665,33549,0.7453,13004641.49617259,11753515.307858428,1253543.9825410873,2417.794226925863,10883076.0,0.0027,3474,444479.2429765806,35516,25694,25538,108.0427685909529,8521163.887389686,7905,32460,6610,1247.2610849688733,315092855.47480386,1594,40511,1401,2189.1936170347008,19
54,44634,0.9687,0.9417,0.5799,0.8023,0.9496,0.9893,0.1474,0.0397,580398.7979174182,6438351.700795196,187879539.19604564,7483126.201386988,8547586.944831511,9973002.909586543,12061272.260609007,14740757.27548135,18368411.54878575,24594222.34526712,39204397.17050188,0.0,2826749.270331188,3626531.9635772095,4851795.012397209,6397696.036113149,8485607.70897557,11166151.43043934,14610799.30666559,20427046.859946,34250771.532654434,166364606.40400228,580399.0,111686,99129,33464,0.7497,13604597.701030677,12317996.08939657,1289025.2372351962,2423.6256010865723,11313620.0,0.0028,3279,454845.8806878091,35253,25707,25539,111.55102679453766,8889981.700980494,7813,32132,6553,1292.275851823786,332739480.1824971,1568,41290,1372,2183.7451633981095,19
55,44314,0.9691,0.9428,0.5836,0.8057,0.9506,0.9895,0.1449,0.0389,589096.3053992064,6709655.208761979,194135132.4837722,7689932.147503963,8871149.634376502,10357177.262461217,12430276.070923956,15200907.320209598,18960307.827480916,25522694.571168553,40468005.69805506,0.0,2960031.2573963874,3837870.1239458965,5030679.141787753,6599497.200862019,8738733.510653079,11530618.208071409,15309080.536324354,21327540.80893065,35318668.22113622,170063747.3329657,589096.0,113361,99433,33359,0.7528,14157464.722770758,12838076.33792733,1321830.864619743,2442.479776315072,10160928.0,0.0025,3031,464933.7948752705,35030,25713,25539,114.72774811738694,9282772.344604693,7741,31796,6470,1334.2251277518958,349468127.13596743,1543,41924,1350,2139.9421329255288,19
56,44019,0.9696,0.9438,0.5872,0.8089,0.9515,0.9896,0.1426,0.0381,597958.8581548705,7014677.884928913,190439115.22540745,8050265.86259575,9274810.448501797,10812848.419995641,12909617.392392334,15811994.024737684,19732463.267016307,26365345.20202069,41539810.0430481,0.0,3107104.0154306996,4010407.0748974606,5246138.770952544,6882551.785546091,9070306.486651784,12019871.79873149,15860135.947766839,22157888.799956843,36091706.790954806,159074920.1585502,597959.0,115061,99702,33260,0.7556,14695392.277216636,13343516.70677482,1354362.7541688113,2487.183726993865,10299948.0,0.0024,2848,474861.1445473792,34853,25721,25540,118.49620569799488,9731704.896307694,7641,31374,6385,1391.890027170176,364567986.92931294,1525,42607,1335,1993.6771430427266,19
57,43765,0.9704,0.9453,0.5908,0.8132,0.9529,0.9898,0.1397,0.0369,606947.9703199809,7186257.988618927,184737061.22784287,8319614.703489544,9664057.338863425,11123149.434726551,13352322.039875984,16351224.244570458,20463408.041112464,27210291.16788683,43225728.02164759,0.0,3217718.034632357,4103136.6611693525,5411467.661038424,7047185.423297242,9413537.860151457,12397119.934321944,16539700.222046223,22975594.96067917,37135039.738413386,159200934.0904929,606948.0,116786,100053,33173,0.758,15399782.530630883,14014792.663433068,1387569.1825528399,2579.315355026538,9785371.0,0.0023,2675,484757.2941710593,34693,25728,25541,123.07852531965042,10128111.660646688,7572,31070,6324,1433.8190457953947,386975824.1013115,1500,43255,1308,1998.984552936207,19
58,43430,0.971,0.9472,0.5946,0.8186,0.9549,0.9902,0.1363,0.0353,616221.4625801614,7409285.304564467,194870672.7063957,8639731.679546814,9938886.014556207,11690441.392356334,13814755.699275658,16980556.81835533,21269950.153972387,28365427.947651554,45125324.94751425,0.0,3382601.3539057584,4316779.803094985,5652325.7795207,7431245.889039386,9830892.12223154,12931849.309566293,17339553.472419053,24068536.039389137,38898846.83313553,167140706.8902884,616221.0,118537,100391,33084,0.7618,16377232.451361211,14955509.001759974,1424432.1632485604,2708.7136473220608,9586148.0,0.0022,2515,495935.4714311541,34470,25738,25541,127.56981081435023,10576637.200754657,7487,30702,6257,1489.1682487260164,417502394.3926242,1473,43951,1286,2007.3354433122001,19
59,43084,0.9717,0.9487,0.5983,0.8221,0.9564,0.9904,0.1343,0.034,625720.5718198414,7675478.885036798,200935241.64915514,8908685.726790246,10405482.515439086,12038541.707100153,14362447.204240235,17623792.89047824,22097796.242647335,29517147.220331963,46813372.84427857,0.0,3528384.362479062,4536815.279010893,5924170.171286188,7813576.842372651,10221584.336783972,13574968.582798624,18154721.129907966,25113522.325650014,40792277.17524239,170262622.42963347,625721.0,120315,100694,32976,0.7654,17269512.540511906,15809849.421059985,1462406.1660669185,2743.0466149962976,8779107.0,0.002,2339,507348.7240009902,34251,25744,25542,132.62509074693412,11060716.689081037,7386,30317,6171,1544.5299767586553,445727728.8763679,1447,44633,1263,2048.9994248698713,19
60,42739,0.9722,0.9496,0.6009,0.8253,0.9572,0.9905,0.132,0.0332,635631.0583773424,7959712.384415407,200407547.76681688,9285149.85302943,10842279.333095487,12663857.159996659,14856220.230005892,18276582.73656945,23002360.123786107,30291275.71199005,47431182.15397074,0.0,3657543.9269646746,4730387.480853048,6202098.40946034,8117075.831346285,10745013.608898336,14087198.44086779,18887491.24794464,26023439.17340928,41868385.722630896,165728665.8059777,635631.0,122119,100624,32854,0.7687,17898261.745326687,16404506.548691014,1496519.3293750836,2764.1327394113637,8390567.0,0.0019,2155,519388.5386131353,34030,25757,25542,136.93133987132586,11551634.456903405,7289,29886,6078,1603.0702449254165,466957150.1465798,1420,44981,1234,1863.090529336127,19
61,42418,0.9728,0.951,0.6033,0.8287,0.9586,0.9907,0.1298,0.0321,645724.6586585417,8274039.545567929,206464479.2664901,9675736.115359679,11270268.86751819,13098384.03129935,15560511.779139906,18962953.885283925,23881463.396074954,31558084.810651504,49080167.481467485,0.0,3825819.7815427626,4996660.720834365,6537736.1506781215,8560285.113429323,11311525.72617807,14708537.2934666,19784797.906470492,27183607.368483867,43595395.05073131,168900989.44957876,645725.0,123950,100621,32761,0.7723,18834324.414003685,17305430.460263167,1531742.6771389768,2848.723398459449,7897454.0,0.0017,1971,531567.3722228319,33818,25766,25542,142.55464722974247,12114147.643493949,7220,29614,6016,1671.8507865696156,502517160.5893843,1380,45241,1203,1914.5290584338347,19
62,42175,0.9729,0.9515,0.6065,0.8296,0.9593,0.9907,0.1297,0.0314,656136.0274960671,8524469.289403733,209466697.1828157,9932313.285814386,11840637.637765238,13785727.306029933,16213709.128606478,19795411.177474167,24997586.694371536,32567114.954660356,50862873.64058124,0.0,3981835.7663304196,5199872.938360928,6782166.717642231,8994651.58961604,11797223.00759663,15453464.710589577,20749726.61238107,28303206.786599696,45252492.655111015,173502993.36658096,656136.0,125809,100946,32692,0.7752,19486167.598283205,17918662.74039126,1570463.7209630823,2958.8630711390665,8672932.0,0.0019,1820,543108.5097667625,33674,25777,25543,147.53527882210355,12673853.228230886,7142,29300,5969,1738.6214655855574,524668007.90558,1359,45869,1180,1933.2619652146814,19
63,41910,0.9736,0.9533,0.6098,0.8342,0.9611,0.9911,0.1269,0.0299,666776.8455473607,8730272.910195142,220183431.92732477,10261959.694362108,12128885.984681103,14234432.063852295,16844605.053170845,20595013.683272135,26072203.605853032,34020357.42653718,52936777.43574201,0.0,4152004.1872490607,5389649.416282111,7042989.369490088,9355286.07677279,12325141.496969141,16103226.992664406,21583991.61803093,29215465.678727936,47465945.12531918,183389481.4171008,666777.0,127696,101191,32591,0.7776,20713718.348093033,19106711.50566897,1609921.6363107366,2914.793886678217,7239129.0,0.0015,1673,555223.9369426151,33515,25786,25543,151.80123280114157,13291961.322597114,7057,28916,5882,1795.5413292495018,564799876.4337664,1338,46489,1166,2024.7757094113897,19
64,41738,0.9732,0.9528,0.6123,0.8322,0.961,0.991,0.1287,0.03,677715.5716455567,8961843.835577432,223433260.6486455,10595021.328644974,12560728.522457061,14934785.647980021,17485133.500259783,21264778.742039464,26936691.798394345,34962256.669634394,54515448.201429866,0.0,4254892.8631222155,5557961.469182,7332163.669972059,9734678.57291635,12775597.896508154,16683879.407105137,22298265.314453766,30368189.84123528,48213957.227134876,185463071.1087165,677716.0,129611,101280,32504,0.7788,20877594.109585885,19235931.784431517,1644521.3737184817,2859.048564110758,7290917.0,0.0015,1543,566447.2178217516,33441,25795,25544,155.71504519521886,13880349.587223819,6984,28574,5809,1858.8806804516505,575404493.5396401,1313,46911,1151,2093.9348936820998,19
65,41480,0.9738,0.954,0.6139,0.8358,0.9622,0.9911,0.1264,0.029,688857.6955578566,9229146.868093979,223089782.03738588,11005134.14073143,13084423.181798536,15536896.218443893,18111470.255946863,22046513.054420233,27769950.827350438,36216038.27874772,56212698.30835727,0.0,4408721.52639764,5756693.569714845,7693085.984191569,10094915.12561766,13335144.280485447,17609536.771860518,23279046.985724006,31856493.422115166,50474199.62435011,187361343.91049913,688858.0,131555,101267,32442,0.7821,21952977.11252525,20274169.80862039,1681739.446867345,2932.142962485508,6863491.0,0.0014,1446,579542.134182331,33273,25800,25544,160.6223327604059,14588956.349709248,6921,28365,5766,1919.354469637812,614584928.6940598,1286,47102,1132,2052.7854525156185,19
66,41227,0.9742,0.955,0.6167,0.8377,0.9633,0.9913,0.1256,0.028,700267.5971723454,9506211.803466339,228350228.7741958,11312233.606355144,13627332.499082424,16199667.612196429,18954556.311652068,23163592.20885641,29085890.83173627,37971275.28300456,58342942.38758988,0.0,4516589.329087178,5977870.52538909,8040723.572661584,10591683.470195418,14065334.535530781,18572942.528038464,24443674.640072174,33508171.837666452,52953050.378027745,189337111.8438266,700268.0,133528,101479,32361,0.7849,22961697.304723106,21241056.730955828,1723687.280021647,3046.7062543679667,6079555.0,0.0012,1311,592437.7711561666,33125,25804,25545,163.03824115559755,15353076.67635523,6839,28040,5700,1976.4146423989166,650845369.9308615,1263,47635,1116,2121.230564036528,19
