tipo_ente;cod_ibge;tipo_receita;ano;DCA;RREO;SIOPS;SIOPE;DCA2
Município;2910727;LC194;2023;;;;;1501167,46
Município;2910750;Cota-Parte ICMS;2019;3246678,0;3246678,0;;3246678,0;3246678,0
Município;2910750;Cota-Parte ICMS;2020;3092472,58;2961517,59;3092472,58;2961517,59;3092472,58
Município;2910750;Cota-Parte ICMS;2021;3823635,13;3823635,13;3823635,13;3823635,13;3823635,13
Município;2910750;Cota-Parte ICMS;2022;4681674,18;4681674,18;4681674,18;4681674,18;4681674,18
Município;2910750;Cota-Parte ICMS;2023;4945122,55;4945122,55;4945122,55;4945122,55;4945122,55
Município;2910750;Cota-Parte ICMS;2024;6383479,0;6383479,0;6383479,0;6383479,0;6383479,0
Município;2910750;Cota-Parte ICMS;2025;6875500,92;6875500,92;6875500,92;6875500,92;6875500,92
Município;2910750;ISS;2019;745630,22;745613,37;;745630,22;745630,22
Município;2910750;ISS;2020;783905,61;729597,0;783905,61;729597,0;783905,61
Município;2910750;ISS;2021;362033,87;362033,87;362033,87;362033,87;362033,87
Município;2910750;ISS;2022;939461,09;939461,09;939461,09;939461,09;939461,09
Município;2910750;ISS;2023;963790,17;963790,17;963790,17;1090378,96;963790,17
Município;2910750;ISS;2024;870181,32;870181,32;870181,32;870181,32;870181,32
Município;2910750;ISS;2025;2186859,71;2186859,71;2186859,71;2186859,71;2186859,71
Município;2910776;Cota-Parte ICMS;2019;2655741,43;;;2655741,43;2655741,43
Município;2910776;Cota-Parte ICMS;2020;2589888,38;;2589888,38;2589888,38;2589888,38
Município;2910776;Cota-Parte ICMS;2021;3277448,2;3277448,2;3277448,2;3277448,2;3277448,2
Município;2910776;Cota-Parte ICMS;2022;3658026,89;3658026,89;3658026,89;3658026,89;3658026,89
Município;2910776;Cota-Parte ICMS;2023;3971726,93;3971726,93;3971726,93;3971726,93;3971726,93
Município;2910776;Cota-Parte ICMS;2024;4276440,1;4276440,1;4276440,1;4276440,1;4276440,1
Município;2910776;Cota-Parte ICMS;2025;4629349,46;4629349,46;4629349,46;4629349,46;4629349,46
Município;2910776;ISS;2019;166471,05;;;165340,57;166471,05
Município;2910776;ISS;2020;145668,05;;145664,75;145664,75;145668,05
Município;2910776;ISS;2021;139094,16;139094,16;139094,16;139094,16;139094,16
Município;2910776;ISS;2022;352997,73;353006,73;353006,73;353006,73;352997,73
Município;2910776;ISS;2023;1590160,39;1590160,39;1590160,39;1590160,39;1590160,39
Município;2910776;ISS;2024;2116088,35;2116088,35;2110088,35;2116088,35;2116088,35
Município;2910776;ISS;2025;1069150,68;1069150,68;1069150,68;1069150,68;1069150,68
Município;2910800;Cota-Parte ICMS;2019;264278426,88;264278426,88;;264278426,88;264278426,88
Município;2910800;Cota-Parte ICMS;2020;247179910,18;247179910,18;247179910,18;247179910,18;247179910,18
Município;2910800;Cota-Parte ICMS;2021;298552349,53;298552349,53;298552349,53;298552349,53;298552349,53
Município;2910800;Cota-Parte ICMS;2022;330426218,31;330426218,31;330426218,31;330426218,31;330426218,31
Município;2910800;Cota-Parte ICMS;2023;337235519,31;337235519,31;337235519,31;337235519,31;337235519,31
Município;2910800;Cota-Parte ICMS;2024;371443970,26;371443970,26;371443970,26;371443970,26;371443970,26
Município;2910800;Cota-Parte ICMS;2025;440632833,24;440632833,24;440632833,24;440632833,24;415215423,47
Município;2910800;ISS;2019;112599393,94;133791906,43;;133791906,43;133792031,42999999
Município;2910800;ISS;2020;114255567,81;134669017,3;134669017,3;134668992,5;134669017,3
Município;2910800;ISS;2021;128556843,74;128556843,74;155159480,89;128556843,74;155159480,89
Município;2910800;ISS;2022;155451779,87;189166997,26;189166997,26;155451779,87;189166997,26
Município;2910800;ISS;2023;177266344,64;217187344,59;217187344,59;177266344,64;217187344,58999997
Município;2910800;ISS;2024;205093895,04;251956119,12;251956119,12;205093895,04;251956119,12
Município;2910800;ISS;2025;221309161,56;275411779,48;275411779,48;221309161,56;275411779,48
Município;2910800;LC194;2023;;;;;293474,09
Município;2910859;Cota-Parte ICMS;2019;2972751,49;2972751,49;;2972751,49;2972751,49
Município;2910859;Cota-Parte ICMS;2020;2924102,62;2924102,62;2924102,62;2924102,62;2924102,62
Município;2910859;Cota-Parte ICMS;2021;3662604,7;3662604,7;3662604,7;3662604,7;3662604,7
Município;2910859;Cota-Parte ICMS;2022;3921592,02;3921592,02;3921592,02;3921592,02;3921592,02
Município;2910859;Cota-Parte ICMS;2023;4174598,98;4174598,98;4174598,98;4174598,98;4174598,98
Município;2910859;Cota-Parte ICMS;2024;6102733,16;6102733,16;6102733,16;6102733,16;6102733,16
Município;2910859;Cota-Parte ICMS;2025;;7008986,97;7008986,97;7008986,97;7008986,97
Município;2910859;ISS;2019;367778,87;367778,87;;367778,87;367778,87
Município;2910859;ISS;2020;416137,35;444810,53;416137,35;416137,35;416137,35
Município;2910859;ISS;2021;432630,53;432630,53;432630,53;432630,53;432630,53
Município;2910859;ISS;2022;1322480,8;1322480,8;1322480,8;1322480,8;1322480,8
Município;2910859;ISS;2023;2361950,91;2361950,91;2361950,91;2361950,92;2361950,91
Município;2910859;ISS;2024;2159404,7;2159404,7;2159404,7;2159404,7;2159404,7
Município;2910859;ISS;2025;;1803494,64;1803494,64;1803494,64;1700574,59
Município;2910909;Cota-Parte ICMS;2019;1865716,81;1865716,81;;1865716,81;1865716,81
Município;2910909;Cota-Parte ICMS;2020;1832688,82;1576220,84;1832688,82;1832688,82;1832688,82
Município;2910909;Cota-Parte ICMS;2021;2341292,15;2341292,15;2341292,15;2341292,15;2341292,15
Município;2910909;Cota-Parte ICMS;2022;2543309,43;2543309,43;2543309,43;2543309,43;2543309,43
Município;2910909;Cota-Parte ICMS;2023;2789167,38;2789167,38;2789167,38;2789167,38;2789167,38
Município;2910909;Cota-Parte ICMS;2024;3094149,39;3094149,39;3094149,39;3094149,39;3094149,39
Município;2910909;Cota-Parte ICMS;2025;3564231,2;3564231,2;3564231,2;3564231,2;3564231,2
Município;2910909;ISS;2019;72231,07;72231,07;;72231,07;72231,07
Município;2910909;ISS;2020;99885,98;89829,43;99885,98;99885,98;99885,98
Município;2910909;ISS;2021;77239,27;77239,27;103977,35;103977,35;77239,27
Município;2910909;ISS;2022;188744,32;188744,32;188744,32;188744,32;188744,32
Município;2910909;ISS;2023;306567,71;306567,71;290458,91;306567,71;306567,71
Município;2910909;ISS;2024;705066,33;705066,33;705066,33;698596,97;705066,33
Município;2910909;ISS;2025;537357,99;537357,99;564131,45;564131,45;537357,99
Município;2911006;Cota-Parte ICMS;2019;2376117,74;2376117,74;;2376117,74;2376117,74
Município;2911006;Cota-Parte ICMS;2020;2270682,14;2270682,14;2270682,14;2270682,14;2270682,14
Município;2911006;Cota-Parte ICMS;2021;2861999,4;2861999,4;2861999,4;2861999,4;2861999,4
Município;2911006;Cota-Parte ICMS;2022;3106584,3;3106584,3;3106584,3;3106584,3;3106584,3
Município;2911006;Cota-Parte ICMS;2023;3286517,79;3286517,79;3286517,79;3286517,79;3286517,79
Município;2911006;Cota-Parte ICMS;2024;4151441,46;4151441,46;4151441,46;4151441,46;4151441,46
Município;2911006;Cota-Parte ICMS;2025;4439586,7;4439586,7;4439586,7;4439586,7;4439586,7
Município;2911006;ISS;2019;206195,63;206195,63;;206231,83;206195,63
Município;2911006;ISS;2020;364631,43;364631,43;364631,43;364631,43;364631,43
Município;2911006;ISS;2021;571058,34;571058,34;571058,34;571058,34;571058,34
Município;2911006;ISS;2022;516735,76;516735,76;516735,76;516735,76;516735,76
Município;2911006;ISS;2023;467524,43;467524,43;467524,43;467524,43;467524,43
Município;2911006;ISS;2024;446022,39;438640,08;446022,39;446022,39;446022,39
Município;2911006;ISS;2025;345154,7;345154,7;345154,7;345154,7;345154,7
Município;2911105;Cota-Parte ICMS;2019;62186191,75;62186191,75;;61698906,59;62186191,75
Município;2911105;Cota-Parte ICMS;2020;83923525,39;83923525,39;83923525,39;83923525,39;83923525,39
Município;2911105;Cota-Parte ICMS;2021;107437278,5;107437278,5;107437278,5;107437278,5;107437278,5
Município;2911105;Cota-Parte ICMS;2022;126867462,22;126867462,22;126867462,22;126867462,22;126867462,22
Município;2911105;Cota-Parte ICMS;2023;180417174,23;180417174,23;180417174,23;180417174,23;180417174,23
Município;2911105;Cota-Parte ICMS;2024;198360706,09;198360706,09;198360706,09;198360706,09;198360706,09
Município;2911105;Cota-Parte ICMS;2025;202857107,08;202857107,08;202857107,08;202857107,08;202857107,08
Município;2911105;ISS;2019;;3100272,58;;3138374,84;
Município;2911105;ISS;2020;4413573,29;4413573,29;4413573,29;4413573,29;4413573,29
Município;2911105;ISS;2021;4689830,95;4689830,95;4689830,95;4689830,95;4689830,95
Município;2911105;ISS;2022;7377698,18;7377698,18;7377698,18;7377698,18;7377698,18
Município;2911105;ISS;2023;6938870,99;6938870,99;6938870,99;6938870,99;6938870,99
Município;2911105;ISS;2024;7647888,48;7647888,48;7647888,48;7647888,48;7647888,48
Município;2911105;ISS;2025;10279362,92;10279362,92;10279362,92;10279362,92;10279362,92
Município;2911105;LC194;2023;;;;;159123,33
Município;2911204;Cota-Parte ICMS;2019;6260119,61;6260119,61;;6260119,61;6260119,61
Município;2911204;Cota-Parte ICMS;2020;5967767,05;5967767,05;5967767,05;5967767,05;5967767,05
Município;2911204;Cota-Parte ICMS;2021;7825779,0;7825779,0;7825779,0;7825779,0;7825779,0
Município;2911204;Cota-Parte ICMS;2022;8878485,4;8878485,4;8878485,4;8878485,4;8878485,4
Município;2911204;Cota-Parte ICMS;2023;9195386,63;9195386,63;9414617,52;9195386,63;9195386,63
Município;2911204;Cota-Parte ICMS;2024;12564715,94;12564715,94;12564715,94;12564715,94;12564715,94
Município;2911204;Cota-Parte ICMS;2025;14175557,1;14175557,1;14175557,1;14175557,1;14175557,1
Município;2911204;ISS;2019;1737714,54;1737714,54;;1737714,54;1737714,54
Município;2911204;ISS;2020;1624179,45;1623126,59;1623126,59;1624179,45;1623126,5899999999
Município;2911204;ISS;2021;1821068,91;1821068,91;1821068,91;1821068,91;1821068,91
Município;2911204;ISS;2022;2560994,38;2560645,99;2560994,38;2560994,38;2560994,38
Município;2911204;ISS;2023;2452827,02;2452827,02;2452827,02;2452827,02;2452827,02
Município;2911204;ISS;2024;4488222,95;4487397,4;4487397,4;4488222,95;4487397,4
Município;2911204;ISS;2025;5509056,25;5386500,19;5386500,19;5509056,25;5386500,19
Município;2911204;LC194;2023;;;;;219230,89
Município;2911253;Cota-Parte ICMS;2019;1853216,16;1853216,16;;1853216,16;1853216,16
Município;2911253;Cota-Parte ICMS;2020;1824111,82;1824111,82;1824111,82;1824111,82;1824111,82
Município;2911253;Cota-Parte ICMS;2021;2299499,34;1989553,45;2299499,34;2299499,34;2299499,34
Município;2911253;Cota-Parte ICMS;2022;1985899,89;2239023,09;2482374,59;2482374,59;1985899,89
Município;2911253;Cota-Parte ICMS;2023;2097504,74;2621880,63;2621880,63;2621880,63;2097504,74
Município;2911253;Cota-Parte ICMS;2024;2302060,63;2877460,52;2877460,52;2877460,52;2302060,63
Município;2911253;Cota-Parte ICMS;2025;;3015504,72;3015504,72;;
Município;2911253;ISS;2019;161662,97;160251,18;;188499,94;161662,97
Município;2911253;ISS;2020;71743,97;71743,97;122332,6;71743,97;71743,97
Município;2911253;ISS;2021;103904,11;91466,19;103904,11;103904,11;103904,11
Município;2911253;ISS;2022;303432,08;321750,46;303432,08;303432,08;303432,08
Município;2911253;ISS;2023;345530,62;345530,62;345530,62;345530,62;345530,62
Município;2911253;ISS;2024;482785,33;482671,87;482671,87;482671,87;482785,33
Município;2911253;ISS;2025;;918074,44;918074,44;;
Município;2911303;Cota-Parte ICMS;2019;9786212,83;9786212,83;;9786212,83;9786212,83
Município;2911303;Cota-Parte ICMS;2020;9711595,9;9711595,9;9711595,9;9711595,9;9711595,9
Município;2911303;Cota-Parte ICMS;2021;10436269,39;10436269,39;10436269,39;10436269,39;10436269,39
Município;2911303;Cota-Parte ICMS;2022;8952313,45;8952313,45;8952313,45;8952313,45;8952313,45
Município;2911303;Cota-Parte ICMS;2023;11850899,32;11850899,32;12133441,36;11850899,32;11850899,32
Município;2911303;Cota-Parte ICMS;2024;14912818,1;14912818,1;14912818,1;14912818,1;14912818,1
Município;2911303;Cota-Parte ICMS;2025;25336158,58;;25336158,58;25336158,58;25336158,58
Município;2911303;ISS;2019;3739166,13;3739166,13;;3739166,13;3739166,13
Município;2911303;ISS;2020;4623360,26;4623360,26;4623360,26;4623360,26;4623360,26
Município;2911303;ISS;2021;3216070,87;3216070,87;3216070,87;3216070,87;3216070,87
Município;2911303;ISS;2022;12555086,06;12555086,06;12555086,06;12555086,06;12555086,06
Município;2911303;ISS;2023;25143422,02;25143422,02;25143422,02;25143422,02;25143422,02
Município;2911303;ISS;2024;36050798,61;36047629,7;36047629,7;36050798,61;36047629,7
Município;2911303;ISS;2025;21626376,44;;21626376,44;21626376,44;21626376,44
Município;2911303;LC194;2023;;;;;282542,04
Município;2911402;Cota-Parte ICMS;2019;3978385,96;;;3978385,96;3978385,96
Município;2911402;Cota-Parte ICMS;2020;4089543,16;;4089543,16;4089543,16;4089543,16
Município;2911402;Cota-Parte ICMS;2021;5203990,48;;5203990,48;5203990,48;5203990,48
Município;2911402;Cota-Parte ICMS;2022;5665767,24;;4532331,75;5665767,24;5665767,24
Município;2911402;Cota-Parte ICMS;2023;5889885,73;;5889885,73;5889885,73;5889885,73
Município;2911402;Cota-Parte ICMS;2024;6165566,24;;7706957,53;7706957,53;6165566,24
Município;2911402;Cota-Parte ICMS;2025;8027107,44;;8027107,44;8027107,44;8027107,44
Município;2911402;ISS;2019;908218,84;;;908218,84;908218,84
Município;2911402;ISS;2020;1125980,87;;1125980,87;1125980,87;1125980,87
Município;2911402;ISS;2021;779545,74;;779545,74;779545,74;779545,74
Município;2911402;ISS;2022;1158134,33;;1158134,33;1158134,33;1158134,33
Município;2911402;ISS;2023;1152868,35;;1152868,35;1152873,35;1152868,35
Município;2911402;ISS;2024;951230,5;;951230,5;955175,4;951230,5
Município;2911402;ISS;2025;901639,66;;901639,66;901639,66;901639,66
Município;2911402;LC194;2023;;;;;24611,05
Município;2911501;Cota-Parte ICMS;2019;2136154,41;2136154,41;;2136154,41;2136154,41
Município;2911501;Cota-Parte ICMS;2020;1958830,23;1958830,23;1544830,23;1958830,23;1958830,23
Município;2911501;Cota-Parte ICMS;2021;2461972,37;2461972,37;2461972,37;2461972,37;2461972,37
Município;2911501;Cota-Parte ICMS;2022;2666831,23;2666831,23;2666831,23;2666831,23;2666831,23
Município;2911501;Cota-Parte ICMS;2023;2813277,44;2813277,44;2813277,44;2813277,44;2813277,44
Município;2911501;Cota-Parte ICMS;2024;3257273,5;3257273,5;3257273,5;3257273,5;3257273,5
Município;2911501;Cota-Parte ICMS;2025;3425081,44;3425081,44;3425081,44;3425081,44;3425081,44
Município;2911501;ISS;2019;158235,14;158235,14;;158235,14;158235,14
Município;2911501;ISS;2020;67889,94;60039,45;67889,94;67889,94;67889,94
Município;2911501;ISS;2021;243970,13;270010,0;243970,13;243970,13;243970,13
Município;2911501;ISS;2022;137915,4;137915,4;137915,4;137915,4;137915,4
Município;2911501;ISS;2023;129568,14;129644,03;129644,03;129644,03;129568,14
Município;2911501;ISS;2024;258487,94;256979,74;258487,94;258487,94;258487,94
Município;2911501;ISS;2025;210065,61;206971,68;210065,61;210065,61;210065,61
Município;2911600;Cota-Parte ICMS;2019;3847744,0;3847744,0;;3847744,0;3847744,0
Município;2911600;Cota-Parte ICMS;2020;3454352,31;3454352,31;3454352,31;3454352,31;3454352,31
Município;2911600;Cota-Parte ICMS;2021;4197586,07;4197586,07;4197586,07;4197586,07;4197586,07
Município;2911600;Cota-Parte ICMS;2022;4472046,65;4472046,65;4472046,65;4472046,65;4472046,65
Município;2911600;Cota-Parte ICMS;2023;4588024,68;4588024,68;4588024,68;4588024,68;4588024,68
Município;2911600;Cota-Parte ICMS;2024;7055865,76;7055865,76;7055865,76;7055865,76;7055865,76
Município;2911600;Cota-Parte ICMS;2025;8037778,89;8037778,89;8037778,89;8037778,89;8037778,89
Município;2911600;ISS;2019;813916,23;813916,23;;813916,23;813916,23
Município;2911600;ISS;2020;929596,37;929596,37;929596,37;929596,37;929596,37
Município;2911600;ISS;2021;;1163381,37;1163381,37;1163381,37;
Município;2911600;ISS;2022;1151617,22;1151617,22;1151617,22;1151617,22;1151617,22
Município;2911600;ISS;2023;1892503,95;1892503,95;1892503,95;1892503,95;1892503,95
Município;2911600;ISS;2024;2149757,5;2149757,5;2149757,5;2149757,5;2149757,5
Município;2911600;ISS;2025;2283725,12;2283725,12;2283725,12;2283725,12;2283725,12
Município;2911659;Cota-Parte ICMS;2019;2493292,37;534473,91;;2493292,37;2493292,37
Município;2911659;Cota-Parte ICMS;2020;2413785,77;1006299,67;2413785,77;2413785,77;2413785,77
Município;2911659;Cota-Parte ICMS;2021;3009052,04;2150571,31;3009052,04;3009052,04;3009052,04
Município;2911659;Cota-Parte ICMS;2022;2104204,22;3252442,48;3252442,48;3252442,48;2104204,22
Município;2911659;Cota-Parte ICMS;2023;3459167,11;3459167,11;3459167,11;3459167,11;3459167,11
Município;2911659;Cota-Parte ICMS;2024;4108706,35;4108706,35;4108706,35;4108706,35;4108706,35
Município;2911659;Cota-Parte ICMS;2025;;4459635,96;4459635,96;4459635,96;4459635,96
Município;2911659;ISS;2019;184642,18;34925,02;;184642,18;184642,18
Município;2911659;ISS;2020;172645,61;46787,59;172645,61;172644,07;172645,61
Município;2911659;ISS;2021;237774,86;198290,55;237774,86;237704,86;237774,86
Município;2911659;ISS;2022;257665,85;354436,38;354436,38;354436,38;257665,85
Município;2911659;ISS;2023;323143,08;323143,08;323143,08;323143,08;323143,08
Município;2911659;ISS;2024;391721,99;391721,99;391721,99;391721,99;391721,99
Município;2911659;ISS;2025;;358380,1;358380,1;358380,1;358380,1
Município;2911709;Cota-Parte ICMS;2019;20791604,84;20791604,84;;20791604,84;20791604,84
Município;2911709;Cota-Parte ICMS;2020;20039700,43;20039700,43;20039700,43;20039700,43;20039700,43
Município;2911709;Cota-Parte ICMS;2021;26347024,9;26347024,9;26347024,9;26347024,9;26347024,9
Município;2911709;Cota-Parte ICMS;2022;29402833,26;29402833,26;29402833,26;29402833,26;29402833,26
Município;2911709;Cota-Parte ICMS;2023;29803459,7;29803459,7;29803459,7;29803459,7;29803459,7
Município;2911709;Cota-Parte ICMS;2024;37650441,87;37650441,87;37650441,87;37650441,87;37650441,87
Município;2911709;Cota-Parte ICMS;2025;42999439,69;42999439,69;42999439,69;42999439,69;42999439,69
Município;2911709;ISS;2019;18425418,01;17866749,34;;18425418,01;18425418,01
Município;2911709;ISS;2020;18577564,83;18577564,83;18577564,83;18577564,83;18577564,83
Município;2911709;ISS;2021;20926482,19;20926482,19;20926482,19;20926482,19;20926482,19
Município;2911709;ISS;2022;24683435,82;24683435,82;24683435,82;24683435,82;24683435,82
Município;2911709;ISS;2023;24518781,19;24518781,19;24518781,19;24518781,19;24518781,19
Município;2911709;ISS;2024;24843904,22;24843904,22;24843904,22;24843904,22;24843904,22
Município;2911709;ISS;2025;34472343,39;34472343,39;34472343,39;34472343,39;34472343,39
Município;2911808;Cota-Parte ICMS;2019;6664519,38;6664519,38;;6664519,38;6664519,38
Município;2911808;Cota-Parte ICMS;2020;5906975,84;5906975,84;4521530,35;5906975,84;5906975,84
Município;2911808;Cota-Parte ICMS;2021;6702356,21;6702356,21;6702356,21;6702356,21;6702356,21
Município;2911808;Cota-Parte ICMS;2022;7130843,98;7130843,98;7130843,98;7130843,98;7130843,98
Município;2911808;Cota-Parte ICMS;2023;8524818,0;8524818,0;8524818,0;8524818,0;8524818,0
Município;2911808;Cota-Parte ICMS;2024;10836847,71;3991896,77;10836847,71;10836847,71;10836847,71
Município;2911808;Cota-Parte ICMS;2025;11335222,75;11335222,75;11335222,75;11335222,75;11335222,75
Município;2911808;ISS;2019;623052,73;623052,73;;641056,38;623052,73
Município;2911808;ISS;2020;517924,3;520217,01;0,0;517924,3000000001;517924,3
Município;2911808;ISS;2021;1259238,37;1259238,37;1259238,37;1259238,37;1259238,37
Município;2911808;ISS;2022;1129816,37;1129816,37;1129816,37;1129816,37;1129816,37
Município;2911808;ISS;2023;1299413,47;1221481,99;1299413,47;1299413,47;1299413,47
Município;2911808;ISS;2024;1532307,82;583711,9;1590307,82;1590307,82;1532307,82
Município;2911808;ISS;2025;1641782,19;1645207,87;1641782,19;1645207,87;1641782,19
Município;2911808;LC194;2023;;;;;66511,93
Município;2911857;Cota-Parte ICMS;2019;2482438,07;2482438,07;;2482438,07;2482438,07
Município;2911857;Cota-Parte ICMS;2020;2456905,53;2456905,53;2456905,53;2456905,53;2456905,53
Município;2911857;Cota-Parte ICMS;2021;3059252,71;3059252,71;3059252,71;3059252,71;3059252,71
Município;2911857;Cota-Parte ICMS;2022;3524478,83;3524478,83;3524478,83;3524478,83;3524478,83
Município;2911857;Cota-Parte ICMS;2023;3846939,62;3846939,62;3846939,62;3846939,62;3846939,62
Município;2911857;Cota-Parte ICMS;2024;4950283,03;4950283,03;4950283,03;4950283,03;4950283,03
Município;2911857;Cota-Parte ICMS;2025;5624389,46;5624389,46;5624389,46;5624389,46;5624389,46
Município;2911857;ISS;2019;413285,52;413285,52;;413285,52;413285,52
Município;2911857;ISS;2020;384314,37;597132,76;384314,37;384314,37;384314,37
Município;2911857;ISS;2021;273394,76;273394,76;273394,76;273394,76;273394,76
Município;2911857;ISS;2022;884105,17;884105,17;884105,17;884105,17;884105,17
Município;2911857;ISS;2023;1040551,88;1040551,88;1040551,88;1040551,88;1040551,88
Município;2911857;ISS;2024;1253171,77;1253171,77;1253171,77;1253171,77;1253171,77
Município;2911857;ISS;2025;1672958,86;1672958,86;1672958,86;1672958,86;1672958,86
Município;2911907;Cota-Parte ICMS;2019;5251644,43;5251644,43;;5251644,42;5251644,43
Município;2911907;Cota-Parte ICMS;2020;5073681,95;5073681,95;5073681,95;5073681,95;5073681,95
Município;2911907;Cota-Parte ICMS;2021;6321557,47;6321557,47;6321557,47;6321557,47;6321557,47
Município;2911907;Cota-Parte ICMS;2022;6819577,32;6819577,32;6819577,32;6819577,32;6819577,32
Município;2911907;Cota-Parte ICMS;2023;7211925,89;7211925,89;7211925,89;7211925,89;7211925,89
Município;2911907;Cota-Parte ICMS;2024;10667531,61;10667531,61;10667531,61;10667531,61;10667531,61
Município;2911907;Cota-Parte ICMS;2025;11494084,7;11494084,7;11494084,7;11494084,7;11494084,7
Município;2911907;ISS;2019;1052642,24;1052408,64;;1052642,24;1052642,24
Município;2911907;ISS;2020;1063826,33;1063765,28;1063758,08;1065030,45;1063826,33
Município;2911907;ISS;2021;;729452,69;729452,69;729452,69;
Município;2911907;ISS;2022;1634175,93;1634175,93;1634175,93;1634175,93;1634175,93
Município;2911907;ISS;2023;1403915,08;1402807,78;1402807,78;1402807,78;1403915,08
Município;2911907;ISS;2024;2281625,31;2281625,31;2281625,31;2281625,31;2281625,31
Município;2911907;ISS;2025;807804,85;807804,85;807804,85;807804,85;807804,85
Município;2912004;Cota-Parte ICMS;2019;2601230,37;2601230,37;;2601230,37;2601230,37
Município;2912004;Cota-Parte ICMS;2020;2470980,54;2470980,54;2470980,54;2470980,54;2470980,54
Município;2912004;Cota-Parte ICMS;2021;3057223,86;3057223,86;3057223,86;3057223,86;3057223,86
Município;2912004;Cota-Parte ICMS;2022;3289664,21;2631731,57;3289664,21;3289664,21;3289664,21
Município;2912004;Cota-Parte ICMS;2023;3445858,83;3445858,83;3445858,83;3445858,83;3445858,83
Município;2912004;Cota-Parte ICMS;2024;4242018,27;4242018,27;4242018,27;4242018,27;4242018,27
Município;2912004;Cota-Parte ICMS;2025;;4855370,67;4855370,67;4855370,67;
Município;2912004;ISS;2019;383741,22;383741,22;;383741,22;383741,22
Município;2912004;ISS;2020;654478,68;654478,68;654478,68;654478,68;654478,68
Município;2912004;ISS;2021;403595,37;403595,37;403595,37;403595,37;403595,37
Município;2912004;ISS;2022;701360,72;495138,57;701360,72;701360,72;701360,72
Município;2912004;ISS;2023;987527,9;987527,9;987527,9;987527,9;987527,9
Município;2912004;ISS;2024;682718,96;682718,96;682718,96;682718,96;682718,96
Município;2912004;ISS;2025;;532032,55;532032,55;532032,55;
Município;2912103;Cota-Parte ICMS;2019;3368935,65;3368935,65;;3368935,65;3368935,65
Município;2912103;Cota-Parte ICMS;2020;3294202,79;3294202,79;3294202,79;3294202,79;3294202,79
Município;2912103;Cota-Parte ICMS;2021;4155618,76;4155618,76;4155618,76;4155618,76;4155618,76
Município;2912103;Cota-Parte ICMS;2022;4419364,38;4419364,38;4419364,38;4419364,38;4419364,38
Município;2912103;Cota-Parte ICMS;2023;4541126,02;4541126,02;4541126,02;4541126,02;4541126,02
Município;2912103;Cota-Parte ICMS;2024;6389317,72;6389317,72;6389317,72;6389317,72;6389317,72
Município;2912103;Cota-Parte ICMS;2025;7222276,39;7222276,39;7222276,39;7222276,39;7222276,39
Município;2912103;ISS;2019;427790,01;427790,01;;427790,01;427790,01
Município;2912103;ISS;2020;970569,9;970569,9;970569,9;970569,9;970569,9
Município;2912103;ISS;2021;573265,91;573265,91;573265,91;573265,91;573265,91
Município;2912103;ISS;2022;830255,21;830255,21;830255,21;830255,21;830255,21
Município;2912103;ISS;2023;812116,56;812116,56;812116,56;812116,56;812116,56
Município;2912103;ISS;2024;1465675,04;1465675,04;1465675,04;1465675,04;1465675,04
Município;2912103;ISS;2025;1662751,39;1662751,39;1662751,39;1662751,39;1662751,39
Município;2912202;Cota-Parte ICMS;2019;11346077,61;11346077,61;;11346077,61;11346077,61
Município;2912202;Cota-Parte ICMS;2020;11645330,73;11645330,73;11645330,73;11645330,73;11645330,73
Município;2912202;Cota-Parte ICMS;2021;15175234,19;15175234,19;15175234,19;15175234,19;15175234,19
Município;2912202;Cota-Parte ICMS;2022;19048264,98;19048264,98;19048264,98;19048264,98;19048264,98
Município;2912202;Cota-Parte ICMS;2023;20192295,94;20192295,94;20192295,94;20192295,94;20192295,94
Município;2912202;Cota-Parte ICMS;2024;22624211,16;22624211,16;22624211,16;22624211,16;22624211,16
Município;2912202;Cota-Parte ICMS;2025;22268861,33;27836076,38;27836076,38;27836861,33;22268861,33
Município;2912202;ISS;2019;1466154,35;1466154,35;;100,0;1466154,35
Município;2912202;ISS;2020;973779,79;973779,79;973779,79;973779,79;973779,79
Município;2912202;ISS;2021;1536292,75;1536292,75;1536292,75;1536292,75;1536292,75
Município;2912202;ISS;2022;1603311,46;1603311,46;1603311,46;1603311,46;1603311,46
Município;2912202;ISS;2023;1528157,03;1528157,03;1528157,03;1528157,03;1528157,03
Município;2912202;ISS;2024;2662131,97;2662131,97;2662131,97;2662131,97;2662131,97
Município;2912202;ISS;2025;3012862,51;3012862,51;3012862,51;2476006,51;3012862,51
Município;2912301;Cota-Parte ICMS;2019;3899874,5;835106,21;;3899874,5;3899874,5
Município;2912301;Cota-Parte ICMS;2020;3580430,4;3079086,51;3580430,4;3580430,4;3580430,4
Município;2912301;Cota-Parte ICMS;2021;4483145,54;4816248,52;4483145,54;4483145,54;4483145,54
Município;2912301;Cota-Parte ICMS;2022;3942404,4;4928005,21;4928005,21;4928005,21;3942404,4
Município;2912301;Cota-Parte ICMS;2023;4235215,31;5294018,87;5294018,87;5294018,87;4235215,31
Município;2912301;Cota-Parte ICMS;2024;5148578,04;6192384,0;6435722,3;6435722,3;5148578,04
Município;2912301;Cota-Parte ICMS;2025;;6921797,89;6921797,89;6921797,89;6921797,89
Município;2912301;ISS;2019;1007411,0;91096,88;;1007411,0;1007411,0
